Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
WTSQ.SFZ1CT,1998.09,12064.296,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,1998.12,12353.453,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,1999.03,12571.76,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,1999.06,13009.069,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,1999.09,13630.559,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,1999.12,14010.619,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2000.03,14179.597,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2000.06,14477.247,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2000.09,14937.944,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2000.12,15438.862,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2001.03,15985.061,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2001.06,16418.344,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2001.09,16639.041,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2001.12,16768.314,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2002.03,16849.545,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2002.06,16536.235,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2002.09,15987.833,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2002.12,15656.517,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2003.03,15566.686,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2003.06,15620.66,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2003.09,15851.696,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2003.12,16178.335,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2004.03,16458.485,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2004.06,16707.448,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2004.09,16978.387,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2004.12,17146.206,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2005.03,17323.239,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2005.06,17498.175,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2005.09,17478.672,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2005.12,17391.973,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2006.03,17468.506,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2006.06,17721.081,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2006.09,17971.268,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2006.12,18304.836,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2007.03,18639.462,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2007.06,19047.736,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2007.09,19472.378,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2007.12,19816.935,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2008.03,20011.583,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2008.06,20126.895,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2008.09,20062.112,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2008.12,19554.797,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2009.03,18930.992,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2009.06,18537.044,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2009.09,18498.267,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2009.12,18704.303,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2010.03,19079.038,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2010.06,19609.433,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2010.09,20147.24,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2010.12,20525.067,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2011.03,20846.546,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2011.06,21062.335,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2011.09,21067.823,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2011.12,21217.355,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2012.03,21485.9,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2012.06,21515.087,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2012.09,21447.125,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2012.12,21570.501,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2013.03,21668.727,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2013.06,21697.744,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2013.09,21925.961,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2013.12,22275.621,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2014.03,22604.155,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2014.06,22819.168,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2014.09,22897.024,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2014.12,22890.939,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2015.03,22887.535,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2015.06,23033.074,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2015.09,23327.624,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2015.12,23462.683,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2016.03,23462.363,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2016.06,23624.133,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2016.09,23858.647,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2016.12,24238,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2017.03,24720.103,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2017.06,25078.011,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2017.09,25431.577,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2017.12,25889.085,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2018.03,26370.902,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2018.06,26910.066,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2018.09,27388.259,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2018.12,27626.315,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2019.03,27742.048,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2019.06,27837.917,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2019.09,27931.29,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2019.12,28065.98,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2020.03,28391.999,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2020.06,,Y,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ1CT,2020.09,,Y,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFZ9CA,1995.03,6346.156,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1995.06,6673.013,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1995.09,5971.269,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1995.12,6371.709,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1996.03,6790.413,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1996.06,6860.257,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1996.09,6157.881,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1996.12,6477.935,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1997.03,6774.609,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1997.06,6848.015,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1997.09,5977.094,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1997.12,6727.311,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1998.03,7031.183,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1998.06,6929.601,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1998.09,6234.328,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1998.12,6798.084,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1999.03,6956.407,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1999.06,7104.135,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1999.09,6594.271,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,1999.12,7263.063,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2000.03,7663.352,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2000.06,7905.977,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2000.09,7191.501,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2000.12,8130.202,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2001.03,8786.492,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2001.06,8707.772,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2001.09,7883.416,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2001.12,9365.257,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2002.03,10194.16,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2002.06,9607.936,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2002.09,7461.476,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2002.12,7207.47,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2003.03,7357.937,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2003.06,7509.073,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2003.09,7423.579,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2003.12,7388.866,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2004.03,7437.456,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2004.06,7735.936,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2004.09,7679.941,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2004.12,7693.23,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2005.03,7910.873,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2005.06,8152.747,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2005.09,8316.976,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2005.12,8087.167,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
